id_transaccion,fecha,fecha_hora,producto,categoria,cantidad,precio_unitario,subtotal,descuento_pct,descuento_monto,total,region,vendedor,canal,cliente_id
TXN-00811,2024-12-08,2024-12-08 14:37:01,SSD 1TB,Almacenamiento,6,124.45,746.7,15,112.01,634.69,Centro,Ana García,Online,CLI-0079
TXN-00812,2024-09-14,2024-09-14 15:24:13,Auriculares Bluetooth,Audio,3,60.81,182.43,30,54.73,127.7,Oeste,Carlos Ruiz,Teléfono,CLI-0097
TXN-00813,2024-04-07,2024-04-07 13:05:10,RAM 16GB,Componentes,1,73.73,73.73,30,22.12,51.61,Norte,María López,Tienda,CLI-0251
TXN-00814,2024-01-31,2024-01-31 12:18:42,Laptop HP,Computadoras,4,843.6,3374.4,0,0.0,3374.4,Centro,Carlos Ruiz,Teléfono,CLI-0030
TXN-00815,2023-12-01,2023-12-01 13:25:10,Auriculares Bluetooth,Audio,4,60.21,240.84,0,0.0,240.84,Norte,María López,Teléfono,CLI-0245
TXN-00816,2023-05-14,2023-05-14 09:27:52,Disco Externo 2TB,Almacenamiento,2,82.23,164.46,5,8.22,156.24,Oeste,María López,App Móvil,CLI-0104
TXN-00817,2023-10-10,2023-10-10 11:28:04,Hub USB-C,Accesorios,2,52.16,104.32,20,20.86,83.46,Oeste,Juan Pérez,App Móvil,CLI-0292
TXN-00818,2024-08-12,2024-08-12 10:18:41,Mousepad Gaming,Accesorios,1,19.95,19.95,20,3.99,15.96,Oeste,Diego Torres,App Móvil,CLI-0201
TXN-00819,2024-03-01,2024-03-01 18:46:27,Cable HDMI,Cables,1,13.83,13.83,0,0.0,13.83,Oeste,Laura Sánchez,Online,CLI-0292
TXN-00820,2023-09-03,2023-09-03 05:17:56,Mouse Logitech,Accesorios,1,29.35,29.35,0,0.0,29.35,Centro,Sofía Martínez,Tienda,CLI-0112
TXN-00821,2023-05-05,2023-05-05 02:48:06,Mousepad Gaming,Accesorios,3,19.96,59.88,25,14.97,44.91,Centro,Diego Torres,Teléfono,CLI-0231
TXN-00822,2023-02-15,2023-02-15 10:40:44,Teclado Mecánico,Accesorios,1,85.54,85.54,25,21.38,64.16,Oeste,Laura Sánchez,App Móvil,CLI-0205
TXN-00823,2023-01-11,2023-01-11 20:58:08,Soporte Laptop,Accesorios,1,37.55,37.55,0,0.0,37.55,Este,Roberto Díaz,Teléfono,CLI-0237
TXN-00824,2024-12-31,2024-12-31 04:30:52,Mouse Logitech,Accesorios,1,27.49,27.49,5,1.37,26.12,Este,María López,Online,CLI-0010
TXN-00825,2023-05-08,2023-05-08 15:10:04,Cable HDMI,Cables,2,11.95,23.9,10,2.39,21.51,Norte,Sofía Martínez,Online,CLI-0226
TXN-00826,2024-11-22,2024-11-22 16:44:03,Auriculares Bluetooth,Audio,4,56.13,224.52,0,0.0,224.52,Centro,Carlos Ruiz,Teléfono,CLI-0158
TXN-00827,2023-02-19,2023-02-19 21:12:59,RAM 16GB,Componentes,1,72.83,72.83,0,0.0,72.83,Sur,Diego Torres,Online,CLI-0103
TXN-00828,2023-01-15,2023-01-15 12:43:42,Mouse Logitech,Accesorios,1,27.09,27.09,0,0.0,27.09,Norte,Juan Pérez,Tienda,CLI-0086
TXN-00829,2024-06-08,2024-06-08 14:20:35,Disco Externo 2TB,Almacenamiento,3,84.0,252.0,15,37.8,214.2,Sur,Juan Pérez,Teléfono,CLI-0220
TXN-00830,2024-01-01,2024-01-01 09:25:41,Mouse Logitech,Accesorios,2,28.38,56.76,0,0.0,56.76,Este,Ana García,Teléfono,CLI-0109
TXN-00831,2024-10-27,2024-10-27 09:04:56,RAM 16GB,Componentes,1,75.51,75.51,10,7.55,67.96,Sur,Laura Sánchez,App Móvil,CLI-0256
TXN-00832,2023-06-25,2023-06-25 10:38:20,Mouse Logitech,Accesorios,2,31.26,62.52,30,18.76,43.76,Oeste,María López,App Móvil,CLI-0090
TXN-00833,2024-11-13,2024-11-13 14:01:38,Adaptador WiFi,Componentes,1,26.3,26.3,10,2.63,23.67,Centro,Roberto Díaz,Teléfono,CLI-0262
TXN-00834,2024-08-24,2024-08-24 09:14:01,Adaptador WiFi,Componentes,1,26.2,26.2,25,6.55,19.65,Centro,Carlos Ruiz,App Móvil,CLI-0122
TXN-00835,2024-09-26,2024-09-26 11:23:31,Disco Externo 2TB,Almacenamiento,2,88.7,177.4,5,8.87,168.53,Este,Juan Pérez,Online,CLI-0193
TXN-00836,2024-09-04,2024-09-04 14:47:56,"Monitor Samsung 27""",Monitores,2,308.51,617.02,5,30.85,586.17,Este,María López,App Móvil,CLI-0163
TXN-00837,2024-06-17,2024-06-17 15:41:52,Adaptador WiFi,Componentes,4,26.42,105.68,0,0.0,105.68,Este,Ana García,Online,CLI-0170
TXN-00838,2023-02-25,2023-02-25 21:15:51,Auriculares Bluetooth,Audio,1,56.9,56.9,25,14.22,42.68,Sur,Laura Sánchez,App Móvil,CLI-0094
TXN-00839,2024-05-18,2024-05-18 12:03:40,RAM 16GB,Componentes,2,82.07,164.14,0,0.0,164.14,Sur,Juan Pérez,Online,CLI-0047
TXN-00840,2023-08-30,2023-08-30 15:46:29,Teclado Mecánico,Accesorios,2,91.66,183.32,5,9.17,174.15,Este,María López,Online,CLI-0126
TXN-00841,2023-11-07,2023-11-07 16:40:12,SSD 1TB,Almacenamiento,1,112.23,112.23,5,5.61,106.62,Este,Roberto Díaz,Tienda,CLI-0185
TXN-00842,2024-03-27,2024-03-27 18:47:27,SSD 1TB,Almacenamiento,2,117.06,234.12,20,46.82,187.3,Sur,Roberto Díaz,Tienda,CLI-0196
TXN-00843,2024-09-01,2024-09-01 17:46:11,SSD 1TB,Almacenamiento,1,128.49,128.49,10,12.85,115.64,Este,Laura Sánchez,Teléfono,CLI-0157
TXN-00844,2024-09-12,2024-09-12 14:08:45,RAM 16GB,Componentes,5,76.52,382.59999999999997,25,95.65,286.95,Oeste,Juan Pérez,Online,CLI-0098
TXN-00845,2024-01-19,2024-01-19 15:25:47,Laptop HP,Computadoras,1,812.3,812.3,25,203.08,609.22,Este,Laura Sánchez,Teléfono,CLI-0158
TXN-00846,2024-02-23,2024-02-23 03:24:59,Adaptador WiFi,Componentes,2,27.43,54.86,0,0.0,54.86,Centro,María López,Online,CLI-0224
TXN-00847,2024-06-05,2024-06-05 19:44:23,Webcam HD,Periféricos,1,84.33,84.33,10,8.43,75.9,Norte,Laura Sánchez,Teléfono,CLI-0127
TXN-00848,2024-10-08,2024-10-08 09:44:42,"Monitor Samsung 27""",Monitores,8,298.65,2389.2,10,238.92,2150.28,Sur,Sofía Martínez,Teléfono,CLI-0076
TXN-00849,2024-11-09,2024-11-09 00:07:49,Webcam HD,Periféricos,2,75.95,151.9,30,45.57,106.33,Norte,Laura Sánchez,Teléfono,CLI-0042
TXN-00850,2023-06-19,2023-06-19 08:44:19,Hub USB-C,Accesorios,2,54.09,108.18,15,16.23,91.95,Centro,Laura Sánchez,App Móvil,CLI-0211
TXN-00851,2023-04-22,2023-04-22 21:51:22,Micrófono USB,Audio,1,75.26,75.26,0,0.0,75.26,Sur,Sofía Martínez,Online,CLI-0204
TXN-00852,2024-05-18,2024-05-18 10:49:44,Disco Externo 2TB,Almacenamiento,3,86.54,259.62,0,0.0,259.62,Oeste,Laura Sánchez,App Móvil,CLI-0221
TXN-00853,2024-12-21,2024-12-21 16:11:32,Teclado Mecánico,Accesorios,1,84.17,84.17,0,0.0,84.17,Norte,Roberto Díaz,Online,CLI-0096
TXN-00854,2023-07-16,2023-07-16 15:28:40,"Monitor Samsung 27""",Monitores,4,273.53,1094.12,0,0.0,1094.12,Centro,Carlos Ruiz,Online,CLI-0041
TXN-00855,2023-10-11,2023-10-11 09:37:15,Webcam HD,Periféricos,1,73.36,73.36,0,0.0,73.36,Oeste,Roberto Díaz,Tienda,CLI-0005
TXN-00856,2024-11-12,2024-11-12 09:06:13,Laptop HP,Computadoras,1,857.89,857.89,0,0.0,857.89,Centro,Ana García,Teléfono,CLI-0267
TXN-00857,2024-04-29,2024-04-29 18:27:21,Micrófono USB,Audio,1,66.71,66.71,20,13.34,53.37,Este,Diego Torres,App Móvil,CLI-0123
TXN-00858,2024-09-17,2024-09-17 14:55:21,Auriculares Bluetooth,Audio,2,61.97,123.94,15,18.59,105.35,Norte,Ana García,Teléfono,CLI-0206
TXN-00859,2023-01-27,2023-01-27 17:17:44,Disco Externo 2TB,Almacenamiento,2,96.03,192.06,0,0.0,192.06,Sur,Diego Torres,Teléfono,CLI-0244
TXN-00860,2023-01-04,2023-01-04 10:01:40,Hub USB-C,Accesorios,1,49.12,49.12,5,2.46,46.66,Este,Ana García,App Móvil,CLI-0228
TXN-00861,2024-09-19,2024-09-19 14:27:59,"Monitor Samsung 27""",Monitores,3,306.4,919.1999999999999,15,137.88,781.32,Oeste,Carlos Ruiz,Teléfono,CLI-0151
TXN-00862,2024-06-16,2024-06-16 22:32:02,Cable HDMI,Cables,2,12.2,24.4,0,0.0,24.4,Sur,Roberto Díaz,Tienda,CLI-0155
TXN-00863,2024-04-23,2024-04-23 16:07:30,Soporte Laptop,Accesorios,2,41.37,82.74,25,20.68,62.06,Centro,Juan Pérez,Online,CLI-0109
TXN-00864,2023-04-19,2023-04-19 20:01:10,Teclado Mecánico,Accesorios,2,94.55,189.1,0,0.0,189.1,Este,Laura Sánchez,App Móvil,CLI-0113
TXN-00865,2024-11-17,2024-11-17 11:59:34,Disco Externo 2TB,Almacenamiento,2,85.63,171.26,20,34.25,137.01,Oeste,Carlos Ruiz,App Móvil,CLI-0115
TXN-00866,2023-03-08,2023-03-08 15:58:45,Mousepad Gaming,Accesorios,2,20.29,40.58,30,12.17,28.41,Oeste,Laura Sánchez,Online,CLI-0115
TXN-00867,2023-04-25,2023-04-25 20:37:59,Webcam HD,Periféricos,1,73.84,73.84,0,0.0,73.84,Sur,Carlos Ruiz,App Móvil,CLI-0066
TXN-00868,2024-08-13,2024-08-13 13:03:37,Soporte Laptop,Accesorios,1,38.5,38.5,15,5.78,32.72,Centro,Juan Pérez,Teléfono,CLI-0217
TXN-00869,2024-06-16,2024-06-16 18:14:06,Auriculares Bluetooth,Audio,4,63.24,252.96,0,0.0,252.96,Oeste,Ana García,Teléfono,CLI-0162
TXN-00870,2023-08-13,2023-08-13 16:09:38,Teclado Mecánico,Accesorios,5,95.68,478.40000000000003,10,47.84,430.56,Este,María López,Tienda,CLI-0164
TXN-00871,2023-10-08,2023-10-08 22:36:30,Webcam HD,Periféricos,1,80.03,80.03,0,0.0,80.03,Sur,Roberto Díaz,App Móvil,CLI-0193
TXN-00872,2023-06-06,2023-06-06 06:54:46,Laptop HP,Computadoras,1,986.59,986.59,10,98.66,887.93,Sur,Ana García,Online,CLI-0250
TXN-00873,2023-01-23,2023-01-23 14:27:43,Disco Externo 2TB,Almacenamiento,2,88.04,176.08,0,0.0,176.08,Oeste,Diego Torres,Teléfono,CLI-0201
TXN-00874,2023-10-17,2023-10-17 12:44:54,Mouse Logitech,Accesorios,2,30.16,60.32,10,6.03,54.29,Centro,Laura Sánchez,Tienda,CLI-0068
TXN-00875,2023-02-25,2023-02-25 22:19:29,Auriculares Bluetooth,Audio,1,63.02,63.02,30,18.91,44.11,Sur,María López,Teléfono,CLI-0248
TXN-00876,2023-08-12,2023-08-12 06:47:41,Webcam HD,Periféricos,1,86.34,86.34,5,4.32,82.02,Norte,Diego Torres,Tienda,CLI-0076
TXN-00877,2024-11-26,2024-11-26 01:06:22,SSD 1TB,Almacenamiento,3,130.8,392.40000000000003,15,58.86,333.54,Oeste,María López,Tienda,CLI-0061
TXN-00878,2024-03-20,2024-03-20 20:46:25,Hub USB-C,Accesorios,2,51.49,102.98,30,30.89,72.09,Sur,Ana García,Tienda,CLI-0124
TXN-00879,2023-06-26,2023-06-26 15:49:44,SSD 1TB,Almacenamiento,1,119.72,119.72,30,35.92,83.8,Norte,Roberto Díaz,Teléfono,CLI-0141
TXN-00880,2023-01-12,2023-01-12 10:07:31,Adaptador WiFi,Componentes,1,25.76,25.76,10,2.58,23.18,Centro,Juan Pérez,Tienda,CLI-0294
TXN-00881,2024-08-30,2024-08-30 16:41:44,Cable HDMI,Cables,1,12.94,12.94,0,0.0,12.94,Oeste,Sofía Martínez,Online,CLI-0051
TXN-00882,2023-07-09,2023-07-09 20:01:25,Auriculares Bluetooth,Audio,2,54.75,109.5,25,27.38,82.12,Centro,Roberto Díaz,Tienda,CLI-0266
TXN-00883,2023-08-01,2023-08-01 03:11:55,Soporte Laptop,Accesorios,1,40.67,40.67,0,0.0,40.67,Centro,María López,Tienda,CLI-0285
TXN-00884,2023-02-10,2023-02-10 12:41:10,RAM 16GB,Componentes,1,84.8,84.8,0,0.0,84.8,Norte,Sofía Martínez,Tienda,CLI-0044
TXN-00885,2024-07-11,2024-07-11 19:00:15,Mouse Logitech,Accesorios,3,30.03,90.09,10,9.01,81.08,Este,Ana García,App Móvil,CLI-0274
TXN-00886,2024-12-12,2024-12-12 14:38:34,RAM 16GB,Componentes,1,74.23,74.23,20,14.85,59.38,Centro,Juan Pérez,Tienda,CLI-0023
TXN-00887,2023-11-03,2023-11-03 06:08:38,"Monitor Samsung 27""",Monitores,2,272.19,544.38,0,0.0,544.38,Centro,Juan Pérez,App Móvil,CLI-0143
TXN-00888,2023-03-18,2023-03-18 13:24:41,Teclado Mecánico,Accesorios,1,94.11,94.11,15,14.12,79.99,Sur,Laura Sánchez,Teléfono,CLI-0043
TXN-00889,2024-07-02,2024-07-02 19:46:17,Webcam HD,Periféricos,1,82.81,82.81,0,0.0,82.81,Sur,Diego Torres,Online,CLI-0215
TXN-00890,2024-01-24,2024-01-24 18:15:04,Soporte Laptop,Accesorios,1,37.22,37.22,15,5.58,31.64,Este,Carlos Ruiz,Tienda,CLI-0281
TXN-00891,2024-01-07,2024-01-07 08:09:55,SSD 1TB,Almacenamiento,3,109.57,328.71,0,0.0,328.71,Sur,Sofía Martínez,Tienda,CLI-0051
TXN-00892,2024-01-23,2024-01-23 03:11:33,SSD 1TB,Almacenamiento,4,131.5,526.0,5,26.3,499.7,Este,Roberto Díaz,Tienda,CLI-0271
TXN-00893,2024-07-18,2024-07-18 10:57:03,Auriculares Bluetooth,Audio,3,62.4,187.2,10,18.72,168.48,Sur,Diego Torres,Teléfono,CLI-0093
TXN-00894,2024-07-18,2024-07-18 15:30:37,Auriculares Bluetooth,Audio,1,63.66,63.66,25,15.92,47.74,Sur,Sofía Martínez,Tienda,CLI-0263
TXN-00895,2023-05-27,2023-05-27 20:17:03,Disco Externo 2TB,Almacenamiento,2,83.79,167.58,0,0.0,167.58,Este,Juan Pérez,Teléfono,CLI-0235
TXN-00896,2024-04-24,2024-04-24 13:27:33,Teclado Mecánico,Accesorios,1,88.89,88.89,10,8.89,80.0,Sur,Sofía Martínez,Tienda,CLI-0157
TXN-00897,2024-10-11,2024-10-11 20:15:05,SSD 1TB,Almacenamiento,1,126.48,126.48,0,0.0,126.48,Sur,Ana García,Tienda,CLI-0147
TXN-00898,2024-03-10,2024-03-10 20:08:30,Hub USB-C,Accesorios,4,54.29,217.16,0,0.0,217.16,Oeste,Carlos Ruiz,Teléfono,CLI-0008
TXN-00899,2024-03-11,2024-03-11 20:22:15,Cable HDMI,Cables,1,12.19,12.19,0,0.0,12.19,Centro,Ana García,Teléfono,CLI-0087
TXN-00900,2023-08-19,2023-08-19 14:53:08,Adaptador WiFi,Componentes,1,27.14,27.14,25,6.78,20.36,Centro,Diego Torres,Tienda,CLI-0217
TXN-00901,2023-04-26,2023-04-26 19:15:53,RAM 16GB,Componentes,1,78.06,78.06,10,7.81,70.25,Centro,Carlos Ruiz,App Móvil,CLI-0154
TXN-00902,2023-01-03,2023-01-03 18:25:13,RAM 16GB,Componentes,1,76.69,76.69,5,3.83,72.86,Este,Ana García,Teléfono,CLI-0250
TXN-00903,2024-04-16,2024-04-16 14:06:00,Laptop HP,Computadoras,1,874.02,874.02,30,262.21,611.81,Este,María López,Teléfono,CLI-0182
TXN-00904,2023-07-22,2023-07-22 17:57:09,Laptop HP,Computadoras,2,828.23,1656.46,20,331.29,1325.17,Oeste,Carlos Ruiz,Teléfono,CLI-0004
TXN-00905,2023-08-20,2023-08-20 14:19:23,Teclado Mecánico,Accesorios,2,94.84,189.68,10,18.97,170.71,Oeste,María López,App Móvil,CLI-0056
TXN-00906,2023-06-15,2023-06-15 20:27:00,RAM 16GB,Componentes,4,82.49,329.96,20,65.99,263.97,Este,Juan Pérez,Tienda,CLI-0098
TXN-00907,2024-03-07,2024-03-07 09:10:42,Webcam HD,Periféricos,3,72.64,217.92000000000002,15,32.69,185.23,Sur,Roberto Díaz,App Móvil,CLI-0061
TXN-00908,2024-11-29,2024-11-29 14:48:48,SSD 1TB,Almacenamiento,1,119.73,119.73,20,23.95,95.78,Oeste,Laura Sánchez,Online,CLI-0057
TXN-00909,2023-06-09,2023-06-09 09:49:43,Mouse Logitech,Accesorios,1,31.75,31.75,0,0.0,31.75,Sur,Ana García,App Móvil,CLI-0220
TXN-00910,2024-05-06,2024-05-06 16:05:48,Cable HDMI,Cables,1,13.61,13.61,15,2.04,11.57,Oeste,Juan Pérez,Online,CLI-0262
TXN-00911,2023-09-27,2023-09-27 07:42:52,Teclado Mecánico,Accesorios,2,85.48,170.96,0,0.0,170.96,Oeste,Juan Pérez,Teléfono,CLI-0053
TXN-00912,2023-07-05,2023-07-05 18:40:40,Disco Externo 2TB,Almacenamiento,1,94.14,94.14,30,28.24,65.9,Sur,Juan Pérez,Tienda,CLI-0068
TXN-00913,2023-05-30,2023-05-30 18:12:05,SSD 1TB,Almacenamiento,2,108.91,217.82,5,10.89,206.93,Norte,Laura Sánchez,Teléfono,CLI-0269
TXN-00914,2023-08-16,2023-08-16 16:03:32,Webcam HD,Periféricos,2,83.19,166.38,5,8.32,158.06,Oeste,Ana García,App Móvil,CLI-0057
TXN-00915,2024-12-29,2024-12-29 14:57:03,Webcam HD,Periféricos,2,77.81,155.62,10,15.56,140.06,Sur,Ana García,Tienda,CLI-0027
TXN-00916,2023-10-20,2023-10-20 18:06:27,Adaptador WiFi,Componentes,2,26.21,52.42,5,2.62,49.8,Sur,Sofía Martínez,Teléfono,CLI-0187
TXN-00917,2024-11-16,2024-11-16 17:49:55,Auriculares Bluetooth,Audio,1,57.64,57.64,0,0.0,57.64,Sur,Diego Torres,App Móvil,CLI-0186
TXN-00918,2024-09-11,2024-09-11 19:17:13,Disco Externo 2TB,Almacenamiento,5,95.01,475.05,25,118.76,356.29,Centro,Laura Sánchez,Tienda,CLI-0055
TXN-00919,2023-05-04,2023-05-04 19:52:12,Teclado Mecánico,Accesorios,3,92.32,276.96,30,83.09,193.87,Sur,Roberto Díaz,Tienda,CLI-0039
TXN-00920,2024-04-30,2024-04-30 06:34:46,Hub USB-C,Accesorios,1,51.18,51.18,10,5.12,46.06,Sur,Ana García,Online,CLI-0099
TXN-00921,2024-07-27,2024-07-27 11:28:40,SSD 1TB,Almacenamiento,4,121.2,484.8,10,48.48,436.32,Norte,Laura Sánchez,Tienda,CLI-0248
TXN-00922,2023-01-23,2023-01-23 13:44:08,SSD 1TB,Almacenamiento,2,120.56,241.12,25,60.28,180.84,Este,Ana García,Tienda,CLI-0098
TXN-00923,2024-12-02,2024-12-02 17:04:10,Disco Externo 2TB,Almacenamiento,4,95.65,382.6,20,76.52,306.08,Oeste,Laura Sánchez,Teléfono,CLI-0206
TXN-00924,2023-01-04,2023-01-04 12:37:44,Cable HDMI,Cables,3,12.4,37.2,0,0.0,37.2,Norte,Roberto Díaz,App Móvil,CLI-0156
TXN-00925,2024-07-19,2024-07-19 12:02:34,Soporte Laptop,Accesorios,2,37.75,75.5,10,7.55,67.95,Sur,Sofía Martínez,Tienda,CLI-0076
TXN-00926,2023-10-04,2023-10-04 01:41:15,Mousepad Gaming,Accesorios,1,19.1,19.1,0,0.0,19.1,Sur,Carlos Ruiz,Tienda,CLI-0178
TXN-00927,2023-11-29,2023-11-29 20:56:35,Adaptador WiFi,Componentes,1,25.52,25.52,10,2.55,22.97,Este,María López,Teléfono,CLI-0151
TXN-00928,2023-12-31,2023-12-31 13:11:16,Auriculares Bluetooth,Audio,2,65.81,131.62,0,0.0,131.62,Norte,Carlos Ruiz,Teléfono,CLI-0132
TXN-00929,2024-07-18,2024-07-18 16:14:20,Soporte Laptop,Accesorios,2,41.0,82.0,30,24.6,57.4,Este,Juan Pérez,Teléfono,CLI-0080
TXN-00930,2024-01-13,2024-01-13 16:05:31,RAM 16GB,Componentes,1,75.7,75.7,15,11.36,64.34,Sur,Roberto Díaz,Online,CLI-0091
TXN-00931,2024-10-25,2024-10-25 13:10:56,"Monitor Samsung 27""",Monitores,1,304.17,304.17,0,0.0,304.17,Sur,Laura Sánchez,Online,CLI-0036
TXN-00932,2024-04-10,2024-04-10 12:06:46,Teclado Mecánico,Accesorios,3,82.29,246.87,5,12.34,234.53,Centro,María López,Tienda,CLI-0052
TXN-00933,2023-01-14,2023-01-14 19:59:02,SSD 1TB,Almacenamiento,6,117.21,703.26,0,0.0,703.26,Sur,Juan Pérez,Tienda,CLI-0138
TXN-00934,2023-01-14,2023-01-14 09:50:06,Teclado Mecánico,Accesorios,2,97.88,195.76,30,58.73,137.03,Centro,Diego Torres,Tienda,CLI-0104
TXN-00935,2024-03-30,2024-03-30 09:21:30,Teclado Mecánico,Accesorios,1,89.64,89.64,30,26.89,62.75,Sur,Juan Pérez,Tienda,CLI-0279
TXN-00936,2023-05-07,2023-05-07 09:06:34,Disco Externo 2TB,Almacenamiento,1,85.8,85.8,25,21.45,64.35,Este,Carlos Ruiz,Teléfono,CLI-0073
TXN-00937,2023-08-21,2023-08-21 11:22:41,Laptop HP,Computadoras,1,974.18,974.18,0,0.0,974.18,Este,Juan Pérez,Teléfono,CLI-0058
TXN-00938,2023-08-18,2023-08-18 13:22:04,RAM 16GB,Componentes,4,74.7,298.8,0,0.0,298.8,Centro,Diego Torres,Tienda,CLI-0185
TXN-00939,2023-02-14,2023-02-14 11:27:33,Mousepad Gaming,Accesorios,1,21.69,21.69,0,0.0,21.69,Este,María López,Teléfono,CLI-0077
TXN-00940,2024-10-01,2024-10-01 11:56:06,Mousepad Gaming,Accesorios,2,20.66,41.32,10,4.13,37.19,Este,Roberto Díaz,App Móvil,CLI-0136
TXN-00941,2023-01-03,2023-01-03 04:49:41,Micrófono USB,Audio,1,75.69,75.69,0,0.0,75.69,Sur,Diego Torres,Online,CLI-0200
TXN-00942,2023-03-10,2023-03-10 15:46:17,RAM 16GB,Componentes,2,83.53,167.06,20,33.41,133.65,Sur,Carlos Ruiz,App Móvil,CLI-0066
TXN-00943,2023-11-23,2023-11-23 16:44:26,Teclado Mecánico,Accesorios,2,94.81,189.62,10,18.96,170.66,Centro,Diego Torres,Online,CLI-0126
TXN-00944,2024-07-05,2024-07-05 17:34:52,SSD 1TB,Almacenamiento,3,118.04,354.12,20,70.82,283.3,Sur,Laura Sánchez,Tienda,CLI-0298
TXN-00945,2024-12-11,2024-12-11 07:44:05,Disco Externo 2TB,Almacenamiento,1,88.58,88.58,30,26.57,62.01,Sur,Diego Torres,Tienda,CLI-0105
TXN-00946,2024-04-30,2024-04-30 03:03:58,Soporte Laptop,Accesorios,1,36.13,36.13,25,9.03,27.1,Este,Diego Torres,Online,CLI-0151
TXN-00947,2024-03-07,2024-03-07 12:03:47,RAM 16GB,Componentes,1,74.3,74.3,25,18.58,55.72,Sur,Carlos Ruiz,Online,CLI-0194
TXN-00948,2024-01-16,2024-01-16 10:42:37,Disco Externo 2TB,Almacenamiento,4,81.47,325.88,15,48.88,277.0,Norte,Roberto Díaz,Online,CLI-0016
TXN-00949,2023-09-08,2023-09-08 18:53:52,Teclado Mecánico,Accesorios,4,87.56,350.24,0,0.0,350.24,Oeste,María López,Online,CLI-0241
TXN-00950,2024-12-16,2024-12-16 15:26:46,Disco Externo 2TB,Almacenamiento,2,83.51,167.02,25,41.76,125.26,Este,Roberto Díaz,Tienda,CLI-0147
TXN-00951,2024-09-10,2024-09-10 17:10:00,Mouse Logitech,Accesorios,2,27.93,55.86,0,0.0,55.86,Oeste,Laura Sánchez,Teléfono,CLI-0284
TXN-00952,2024-05-28,2024-05-28 12:27:59,Disco Externo 2TB,Almacenamiento,2,95.92,191.84,30,57.55,134.29,Sur,Sofía Martínez,Tienda,CLI-0268
TXN-00953,2023-08-05,2023-08-05 09:14:25,SSD 1TB,Almacenamiento,1,131.46,131.46,0,0.0,131.46,Sur,Carlos Ruiz,Teléfono,CLI-0245
TXN-00954,2024-01-25,2024-01-25 21:23:41,Auriculares Bluetooth,Audio,4,61.82,247.28,15,37.09,210.19,Oeste,Juan Pérez,App Móvil,CLI-0056
TXN-00955,2023-12-10,2023-12-10 13:10:34,Mouse Logitech,Accesorios,2,27.46,54.92,30,16.48,38.44,Norte,Carlos Ruiz,Online,CLI-0006
TXN-00956,2024-07-18,2024-07-18 09:15:17,Micrófono USB,Audio,1,75.72,75.72,5,3.79,71.93,Norte,Ana García,Teléfono,CLI-0024
TXN-00957,2023-01-09,2023-01-09 09:25:32,Laptop HP,Computadoras,2,866.61,1733.22,10,173.32,1559.9,Sur,Diego Torres,Teléfono,CLI-0183
TXN-00958,2023-12-06,2023-12-06 20:32:06,Teclado Mecánico,Accesorios,1,93.64,93.64,0,0.0,93.64,Centro,María López,Tienda,CLI-0196
TXN-00959,2023-10-25,2023-10-25 19:29:05,RAM 16GB,Componentes,1,81.37,81.37,0,0.0,81.37,Norte,Juan Pérez,Online,CLI-0073
TXN-00960,2024-06-12,2024-06-12 19:41:33,Micrófono USB,Audio,3,73.05,219.14999999999998,25,54.79,164.36,Este,Roberto Díaz,Online,CLI-0174
TXN-00961,2023-02-10,2023-02-10 21:24:15,Webcam HD,Periféricos,1,77.76,77.76,15,11.66,66.1,Sur,Carlos Ruiz,Online,CLI-0291
TXN-00962,2023-01-16,2023-01-16 13:35:55,Adaptador WiFi,Componentes,2,27.46,54.92,0,0.0,54.92,Norte,Roberto Díaz,Tienda,CLI-0233
TXN-00963,2023-06-15,2023-06-15 18:23:22,Auriculares Bluetooth,Audio,1,56.03,56.03,10,5.6,50.43,Norte,Carlos Ruiz,Online,CLI-0236
TXN-00964,2024-03-28,2024-03-28 11:07:36,Webcam HD,Periféricos,1,87.77,87.77,10,8.78,78.99,Oeste,Ana García,App Móvil,CLI-0147
TXN-00965,2024-11-27,2024-11-27 14:32:54,SSD 1TB,Almacenamiento,1,117.81,117.81,30,35.34,82.47,Centro,Diego Torres,App Móvil,CLI-0043
TXN-00966,2023-09-27,2023-09-27 21:02:39,Adaptador WiFi,Componentes,1,24.56,24.56,20,4.91,19.65,Norte,Juan Pérez,Tienda,CLI-0080
TXN-00967,2023-06-12,2023-06-12 10:14:24,Soporte Laptop,Accesorios,3,36.83,110.49,15,16.57,93.92,Oeste,Carlos Ruiz,App Móvil,CLI-0239
TXN-00968,2023-04-22,2023-04-22 20:06:58,RAM 16GB,Componentes,1,82.27,82.27,20,16.45,65.82,Oeste,Laura Sánchez,Online,CLI-0206
TXN-00969,2024-09-10,2024-09-10 20:47:30,Auriculares Bluetooth,Audio,2,54.76,109.52,10,10.95,98.57,Norte,Sofía Martínez,Teléfono,CLI-0020
TXN-00970,2023-05-30,2023-05-30 14:36:02,Hub USB-C,Accesorios,2,46.55,93.1,20,18.62,74.48,Centro,Laura Sánchez,Tienda,CLI-0186
TXN-00971,2023-08-07,2023-08-07 09:48:43,Micrófono USB,Audio,2,69.01,138.02,20,27.6,110.42,Oeste,Sofía Martínez,App Móvil,CLI-0091
TXN-00972,2024-02-19,2024-02-19 20:28:55,Mouse Logitech,Accesorios,5,27.84,139.2,10,13.92,125.28,Oeste,Juan Pérez,App Móvil,CLI-0095
